fips,T001_001,T002_002,T002_003,T004_002,T004_003,T007A004,T007A005,T007A006,T007A009,T012_001,T012_002,T013_002,T013_003,T013_005,T014_010,T017_001,T017_002,T017_006,T017_009,T151_001,T151_002,T151_003,T152_001,T152_002,T152_003,T030_001,T030_002,T033_001,T033_002,T033_006,T033_007,T034_001,T034_002,T034_006,T034_007,T056A001,T056A004,T056A008,T056A012,T057_001,T095_001,T095_003,T117_001,T117_005,T117_007,T134_001,T134_002,T134_003,T134_004,T134_005,T145_001,T145_002,year
05033,61670,103.9801,593.094108544132,30457,31213,13327,16141,21416,45900,38,37.099998,56227,859,928,3768,23276,17545,3091,3031,19546,3800,15746,20708,3774,16934,3237,175,47322,28294,2146,19028,23061,14903,1136,8158,23276,5594,11643,19074,39981,25985,2709,61112,7869,33484,2450,0,841,718,891,61238,10520,2012
05035,50618,83.012947,609.760230549331,24105,26513,12153,14641,19351,39573,33.799999,32.299999,23299,25831,87,1049,18560,13244,4692,2777,14385,3176,11209,16882,3498,13384,2800,197,37390,23878,3050,13512,17335,12233,1465,5102,18560,4775,9956,14534,36521,21560,3000,49949,6119,25468,675,12,399,162,102,50033,8550,2012
05037,17891,29.0259,616.380628790558,8557,9334,3637,4508,5865,12828,39.400002,39,13350,4123,110,110,6794,4765,922,1107,5648,1133,4515,6378,1275,5103,1071,93,13941,8254,706,5687,6597,4370,474,2227,6794,1796,3429,5544,39665,7876,1082,17648,2573,10038,119,0,19,46,54,17698,3236,2012
05039,8122,12.16986,667.386443489313,4125,3997,1682,2000,2611,5473,42.900002,37,4504,3495,41,192,3128,1942,401,698,2640,566,2074,2871,491,2380,443,111,6363,3089,317,3274,3073,1734,201,1339,3128,1051,2049,2681,30309,4317,1189,7696,1495,3958,58,0,0,27,31,7696,1362,2012
05041,12922,16.822189,768.151920394998,6093,6829,2797,3353,4302,9207,39.099998,39.5,6203,6201,0,581,5324,3457,1046,1037,4040,1074,2966,4580,1020,3560,721,26,9967,6027,823,3940,4652,2896,257,1756,5324,2046,3169,4414,29504,6289,965,12807,1689,6398,294,0,96,118,80,12796,2478,2012
05043,18615,22.472231,828.355689678871,8948,9667,3636,4375,6821,13690,37.5,36.099998,12943,5271,112,460,7494,5086,1303,1264,5575,926,4649,6219,1118,5101,1312,20,14751,8882,1069,5869,7059,4553,651,2506,7494,2436,4365,6141,32087,8473,979,17594,2831,9159,346,0,200,83,63,18246,3596,2012
05045,113730,175.5406,647.884342321277,55936,57794,23286,27679,45581,91025,31.4,30.6,97018,11872,1541,4397,42325,28690,4890,6942,33065,3907,29158,35084,3721,31363,7499,348,88663,59467,4618,29196,42984,31259,2024,11725,42325,7955,17307,29461,49008,46571,4246,108448,11143,71192,3742,131,1963,690,958,112350,15132,2012
05047,18110,29.744261,608.857010920514,8855,9255,3647,4429,5922,12707,40.799999,39.799999,17262,156,55,406,6684,4930,744,860,5817,1016,4801,6371,1035,5336,1057,81,14248,8180,857,6068,6972,4307,418,2665,6684,1880,3642,5356,35918,8022,1338,17774,2625,9765,132,0,33,7,92,17851,3088,2012
05049,12301,19.8983,618.193641051619,6030,6271,2062,2577,3388,7520,46.900002,45.700001,11946,36,105,110,4865,3310,347,945,4279,845,3434,4634,674,3960,564,8,10033,5130,578,4903,4871,2662,420,2209,4865,1323,2817,4083,35059,6751,1886,12023,1705,6213,123,0,17,58,48,12119,2263,2012
05051,96249,142.006,677.78108006678,46616,49633,16505,20252,27754,62368,44.200001,42.400002,82114,8043,844,4643,39791,25744,4678,7536,32408,4497,27911,36087,5075,31012,4777,360,78425,43404,4123,35021,37551,22979,2136,14572,39791,9496,20445,31187,38680,50384,10593,94232,12182,53452,3825,37,1145,1077,1566,94600,17881,2012
05053,17852,28.25539,631.808653939709,8824,9028,3492,4294,5758,13081,39.400002,38.599998,17058,364,91,408,6697,4890,516,1006,5902,1029,4873,6192,886,5306,903,49,14040,8675,658,5365,6829,4708,382,2121,6697,1072,2741,4923,49063,7756,1059,17653,1986,12306,323,0,252,46,25,17704,2073,2012
05055,42224,73.089973,577.698997833195,20849,21375,8821,10604,14379,31160,37.799999,36.400002,40966,279,32,940,16457,11515,2045,2716,13319,2549,10770,14526,2412,12114,2259,207,32808,19153,1717,13655,15981,10441,903,5540,16457,4150,8573,13324,38481,17954,1497,41507,5830,23818,459,0,213,164,82,41687,6927,2012
05057,22548,30.99297,727.519886578625,10945,11603,4966,5917,7930,16408,38.599998,36.900002,14623,6811,5,2678,8575,5843,1488,1502,6973,1522,5451,7645,1513,6132,1290,104,17248,10663,936,6585,8220,5520,420,2700,8575,2618,4997,7295,31193,10425,1850,22224,2663,10973,1422,0,260,954,208,22278,4067,2012
05059,33011,53.65876,615.202479702609,16831,16180,6200,7678,10435,23323,39.599998,38.799999,28582,3602,24,925,12271,8435,1433,1987,11449,2223,9226,11127,1637,9490,1799,164,26310,14824,1438,11486,13386,7845,825,5541,12271,2830,6195,9989,39652,14309,2038,31364,3963,18215,348,14,131,41,162,31482,5326,2012
05061,13790,23.430321,588.553546966241,6592,7198,3036,3630,4773,10060,37.099998,36,9609,2943,42,1338,5192,3672,906,841,4177,1099,3078,4840,1065,3775,844,175,10598,6651,525,3947,4975,3408,316,1567,5192,1465,2882,4319,35236,6268,1076,13585,2164,6697,812,0,440,312,60,13607,2487,2012
05063,36572,47.872059,763.952907889921,18018,18554,7391,8806,11959,26270,38,36.400002,34681,996,34,2089,14833,10224,1815,2369,11761,2355,9406,12852,2162,10690,1929,239,28638,16928,1429,11710,13879,8994,987,4885,14833,4146,8502,12246,34374,16158,1325,35436,4462,19001,1279,78,920,111,170,36077,6023,2012
05065,13614,23.4491,580.576540122966,7040,6574,2048,2555,3450,8313,47.299999,45.700001,13053,163,27,207,5777,4087,543,901,5172,1231,3941,4992,763,4229,543,42,11332,5295,591,6037,5843,2733,292,3110,5777,1710,3639,5055,31011,7216,1439,12858,1914,6511,201,0,68,31,102,12866,2925,2012
05067,17885,28.212521,633.93835647115,8861,9024,3041,3701,5282,12760,40.900002,39,14355,2945,40,442,6456,4227,953,1120,6141,1610,4531,6462,1508,4954,818,47,14625,6702,762,7923,7213,3828,560,3385,6456,2222,3932,5552,31692,7624,1168,15234,1853,7577,178,1,41,34,102,15301,2869,2012
05069,76836,88.241623,870.74563125389,37775,39061,14965,18245,26652,56735,37.200001,36,32332,42307,638,1236,28207,18448,5750,4945,24142,4435,19707,26042,4175,21867,4660,281,60623,34480,4579,26143,29362,16672,2511,12690,28207,8113,14930,22235,37561,33173,4966,71394,8994,37412,927,43,330,211,343,72945,11840,2012
05071,25554,38.72971,659.803520325191,12421,13133,5270,6324,9067,18791,37.599998,36.799999,24127,413,74,3121,9770,6728,1168,1688,8004,2034,5970,8483,1689,6794,1551,194,19915,11139,798,8776,9648,6059,460,3589,9770,2840,5791,8259,32198,11265,1495,24755,4416,12476,1851,60,1017,397,377,25358,3938,2012
05073,7618,14.42071,528.268183481931,3692,3926,1403,1735,2460,5115,42.900002,42.099998,4683,2846,0,132,2773,1780,493,453,2445,658,1787,2713,582,2131,464,10,6138,3058,446,3080,2915,1629,302,1286,2773,1003,1737,2352,28633,4372,1599,7463,1299,3493,56,0,28,28,0,7477,1347,2012
05075,17314,29.46492,587.613953423722,8484,8830,3213,3905,5585,11976,39.799999,38,16894,114,0,160,6609,4475,792,1073,5632,1416,4216,6097,1349,4748,1023,46,13870,7084,651,6786,6669,3680,369,2989,6609,2168,3940,5920,32205,8006,1397,16569,2466,7966,106,0,79,0,27,17004,3677,2012
05077,10430,17.30773,602.620762721681,5781,4649,1787,2192,3331,7457,39.799999,38,4408,5888,0,186,3401,2197,697,633,4011,1378,2633,3088,692,2396,746,9,8503,3658,662,4845,4824,1877,448,2947,3401,1417,2346,3023,26098,4401,1000,8976,1402,3524,124,0,96,14,14,9026,1887,2012
